name,location,address,type,year,donations_grants,sponsorship,registration_fees,travel_accommodation,fees,related_expenses,total
AVKZ Apothekerverband des Kantons Zürich,Zürich,Rotbuchstrasse 83,hco,2015,5000.0,0.0,0.0,0.0,0.0,0.0,5000.0
Ärztezentrum Oberdiessbach,Oberdiessbach,Krankenhausstrasse 14,hco,2015,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0
Lung Cancer Europe (LUCE) c/o European Thoracic Oncology,Bern,Effingerstrasse 40,hco,2015,5000.0,0.0,0.0,0.0,0.0,0.0,5000.0
Second Chance Association,Meyrin,Avenue Jean-Daniel-Maillard 1,hco,2015,5000.0,0.0,0.0,0.0,0.0,0.0,5000.0
SGKA/SSAP - Schweizerische Gesellschaft für Kinderanästhesie,Bellinzona,c/o Anesthesia Pediatrica Ospedale S. Giovanni,hco,2015,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0
Staatsverein,Zürich,,hco,2015,5000.0,0.0,0.0,0.0,0.0,0.0,5000.0
Stiftung Forschung Gastroent. & Hepatologie,Zürich,c/o Universitätsspital,hco,2015,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0
Ärztezentrum Jegenstorf,Jegenstorf,Bernstrasse 12,hco,2015,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0
Aerztenetzwerk Bern,Hinterkappelen,Praxiszentrum im Ring,hco,2015,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0
Diabetes Adipositas Zentrum Zürich DAZZ,Zollikerberg,Rietholzstr. 4,hco,2015,0.0,0.0,0.0,0.0,5000.0,0.0,5000.0
Institute of Pharmaceutical Medicine (ECPM),Basel,Klingelbergstrasse 61,hco,2015,5000.0,0.0,0.0,0.0,0.0,0.0,5000.0
SGRM Schweizerische Gesellschaft für Reproduktionsmed izin,Worb,SGRM Schweizerische Gesellschaft für - Reproduktionsmed izin,hco,2015,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0
Stiftung ToGo opening eyes,Baden,Weite Gasse 37,hco,2015,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0
Swiss Tropical and Public Health Institute,Basel,Socinstrasse 57,hco,2015,5000.0,0.0,0.0,0.0,0.0,0.0,5000.0
Ärztenetzwerk Bantiger,Ostermundigen,Waldeckstrasse 23,hco,2015,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0
Entlebucher Hausärztetage / VLUHA,Entlebuch,Dorf 57,hco,2015,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0
Fondation Action Madagascar,Fribourg,Case postale 580,hco,2015,5000.0,0.0,0.0,0.0,0.0,0.0,5000.0
Fondation Francine Delacrétaz,Lausanne,Rue du Valentin 61,hco,2015,5000.0,0.0,0.0,0.0,0.0,0.0,5000.0
Fondation pour la Recherche en Hypertension,St.Légier,Derrey le Mottey 8,hco,2015,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0
"Gruppenpraxis Spiez, Seestrasse 30",Spiez,Seestrasse 30,hco,2015,5000.0,0.0,0.0,0.0,0.0,0.0,5000.0
onko.geriatrie,Hünibach,Parkweg 9,hco,2015,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0
"PraxaMed, Ärztezentrum Attiswil-Wiedlisbach",Bätterkinden,Winkelriedstr. 27,hco,2015,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0
Praxis  Schöpf Josef,Zürich,Steinwiesstrasse 32,hco,2015,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0
RhyMed,Altstätten SG,"Bahnhofstrasse 21a, Altstätten SG",hco,2015,5000.0,0.0,0.0,0.0,0.0,0.0,5000.0
"SAKK, Schweizerische Arbeitsgemeinschaft Arbeitsgemeinschaft für Klinische Krebsforschung",Bern,Solothurnerstrasse 68,hco,2015,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0
Schweizerische Hämophilie Netzwerk SHN,Zürich,c/o Universitäts-Kinderspital Zürich,hco,2015,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0
Stiftung Für Menschen Mit Seltenen Krankheiten,Schlieren,Wagistrasse 25,hco,2015,5000.0,0.0,0.0,0.0,0.0,0.0,5000.0
Stiftung für Patientensicherheit in der Anästhesie,,Rabbentalstrasse 83,hco,2015,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0
VEDAG (Verband deutschschweizerischer Ärztegesellschaften),Zürich,Nordstrasse 15,hco,2015,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0
Zentrum für Herz und Blutdruck St. Anna,Luzern,St. Annastrasse 32,hco,2015,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0
Ärztegesellschaft d. Kantons Zug,Neuheim,"Im Blatt B1, Neuheim",hco,2015,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0
360° Kinderwunsch Zentrum Zürich,Zollikon,Alte Landstrasse 112,hco,2015,0.0,4800.0,0.0,0.0,0.0,0.0,4800.0
Schweizerische Gesellschaft für Intensive Dynamische Kurzpsychotherapie,Bern,"Sulgeneckstrasse 38, Bern",hco,2015,0.0,4750.0,0.0,0.0,0.0,0.0,4750.0
MEDA Pharma GmbH,Wangen-brüttisellen,Hegnaustrasse 60,hco,2015,0.0,4695.85,0.0,0.0,0.0,0.0,4695.85
Stiftung Repronatal,Basel,Stiftung Repronatal Spitalstrasse 21,hco,2015,0.0,0.0,0.0,0.0,4600.0,0.0,4600.0
Médecins de Famille Genève,Genève,"22, ch Beau-Soleil",hco,2015,0.0,4500.0,0.0,0.0,0.0,0.0,4500.0
DOXnet Ärztenetzwerk Bern Nord/West,Uettligen,Ahornweg 5,hco,2015,0.0,4500.0,0.0,0.0,0.0,0.0,4500.0
Vereinigung der Zentralschweizer Ärztegesellschaften,Luzern,Schwanenplatz 7,hco,2015,0.0,4500.0,0.0,0.0,0.0,0.0,4500.0
Verein zur Förderung der Sportorthopädie,Bottmingen,Birsigstrasse 3,hco,2015,0.0,4500.0,0.0,0.0,0.0,0.0,4500.0
Kontinenz Zentrum Hirslanden,Zürich,Lengghalde 6,hco,2015,0.0,4500.0,0.0,0.0,0.0,0.0,4500.0
AGFAM Arbeitsgemeinschaft Fortbildung für Apotheken-Mitarbeiter,Hettlingen,c/o Dr. Maunja Schröder,hco,2015,0.0,4500.0,0.0,0.0,0.0,0.0,4500.0
Schweizerische Pankreasstiftung,Bern,Sulgenrain 12,hco,2015,0.0,4500.0,0.0,0.0,0.0,0.0,4500.0
Spital Bülach,Bülach,Spitalstrasse 24,hco,2015,0.0,3950.0,0.0,0.0,500.0,0.0,4450.0
Centre Médical de Vidy,Lausanne,,hco,2015,0.0,4301.8,0.0,0.0,0.0,0.0,4301.8
Solothurner Spitäler AG,Solothurn,Schlössliweg 2-6,hco,2015,0.0,4228.0,0.0,0.0,0.0,0.0,4228.0
Pierre Michetti (Academic),Cully,Chemin des Colombaires,hco,2015,0.0,0.0,0.0,0.0,4200.0,0.0,4200.0
Triemlispital,Zürich,Birmensdorferstrasse 497,hco,2015,0.0,4193.05,0.0,0.0,0.0,0.0,4193.05
Ostschweizer Kinderspital,St. Gallen,"Claudiusstrasse 6, St. Gallen",hco,2015,0.0,0.0,318.66,938.8,2716.0,73.0,4046.46
Appenzellische Ärztegesellschaft,Bühler,Appenzellische Ärztegesellschaf t Dorfstrasse 50,hco,2015,0.0,4000.0,0.0,0.0,0.0,0.0,4000.0
Institution de Lavigny,Lavigny,"Institution de Lavigny, Rte du Vignoble 60",hco,2015,0.0,4000.0,0.0,0.0,0.0,0.0,4000.0
Circolo Medico del Bellinzonese,Bellinzona,Via Camminata 6,hco,2015,0.0,4000.0,0.0,0.0,0.0,0.0,4000.0
Spital Davos,Davos Platz,Promenade 4,hco,2015,0.0,4000.0,0.0,0.0,0.0,0.0,4000.0
Schweizerische Gesellschaft für Cystische Fibrose,Bern,Altenbergstrasse 29,hco,2015,0.0,4000.0,0.0,0.0,0.0,0.0,4000.0
Hôpital du Pays d'Enhaut,Château-d'oex,Route de l'Hôpital 17,hco,2015,0.0,4000.0,0.0,0.0,0.0,0.0,4000.0
Equipage-UTC,Zénauva Fr,Chemin des Botchets 24,hco,2015,0.0,4000.0,0.0,0.0,0.0,0.0,4000.0
mmconsult volante GmbH,Cham,Riedstr. 1,hco,2015,0.0,4000.0,0.0,0.0,0.0,0.0,4000.0
Oberwalliser Ärztegesellschaft,Brig,Sandmattenstrasse 6,hco,2015,2000.0,2000.0,0.0,0.0,0.0,0.0,4000.0
Association Groupe Lausanne Nord,Lausanne,Avenue de Chailly 25,hco,2015,0.0,4000.0,0.0,0.0,0.0,0.0,4000.0
MentAge GmbH,Basel,Gerbergasse 16,hco,2015,0.0,4000.0,0.0,0.0,0.0,0.0,4000.0
Société coopérative médicale Beaulieu,Genève,Chemin de Beau- Soleil 20,hco,2015,0.0,4000.0,0.0,0.0,0.0,0.0,4000.0
VBA Vereinigung Bernischer Anästhesiologen,Bern,Dr. med. Michael Stamm,hco,2015,2000.0,2000.0,0.0,0.0,0.0,0.0,4000.0
Schweizerische Gesellschaft für Psychoonkologie,Bern,"c/o Krebsliga Schweiz, Effingerstrasse",hco,2015,2000.0,2000.0,0.0,0.0,0.0,0.0,4000.0
Svgo,Basel,Missionsstrasse 24,hco,2015,0.0,4000.0,0.0,0.0,0.0,0.0,4000.0
Swiss Association of Pharmaceutical Professionals (SwAPP),Bern,POBox,hco,2015,2000.0,0.0,0.0,0.0,2000.0,0.0,4000.0
Schweiz. Vereinig. gegen die Osteoporose/Ass oc. Suisse contre l'Ostéoporose,Basel,Missionsstrasse 24,hco,2015,0.0,4000.0,0.0,0.0,0.0,0.0,4000.0
Staatsverein,Bern,,hco,2015,4000.0,0.0,0.0,0.0,0.0,0.0,4000.0
University Hospital Zurich,Zürich,Frauenklinikstrasse 26,hco,2015,0.0,4000.0,0.0,0.0,0.0,0.0,4000.0
SSCLP Schweizerische Gesellschaft für Konsiliar- und Liaisonpsychiatrie,Bern,Postfach 686,hco,2015,0.0,4000.0,0.0,0.0,0.0,0.0,4000.0
Cancerdrugs,Zürich,Forchstrasse 2,hco,2015,2000.0,2000.0,0.0,0.0,0.0,0.0,4000.0
Groupement des médecins du Sud Fribourgeois,Riaz,Impasse des Terreaux,hco,2015,0.0,4000.0,0.0,0.0,0.0,0.0,4000.0
Schweizerische Gesellschaft für Neonatologie,Luzern,Prof. Dr. med. Thomas Berger Spitalstrasse,hco,2015,4000.0,0.0,0.0,0.0,0.0,0.0,4000.0
"Cabinet de groupe Genève, Viollier Weintraub SA",Genève,Avenue Eugène-Pittard 16,hco,2015,0.0,2000.0,0.0,0.0,2000.0,0.0,4000.0
"Faculté de Médecine, Centre Médical Universitaire",Genève,1 rue Michel Servet,hco,2015,0.0,4000.0,0.0,0.0,0.0,0.0,4000.0
Gastro Praxis Chur  Zala Gianfranco /  Werth Baseli,Chur,Quaderstrasse 2,hco,2015,0.0,4000.0,0.0,0.0,0.0,0.0,4000.0
Groupe Médecins de Famille Genève (MFGe),Genève,c/o Dr. E. Montant (Trésorière),hco,2015,0.0,4000.0,0.0,0.0,0.0,0.0,4000.0
Institut für morphologische Diagnostik Zum Regenbogen AG Konstanzerstrasse 27 Kreuzlingen,Kreuzlingen,Konstanzerstrasse 27,hco,2015,0.0,0.0,0.0,0.0,4000.0,0.0,4000.0
SGG Schweizerische Gesellschaft für Gefasschirurgie,Aarau,Bahnhofstrasse 55,hco,2015,4000.0,0.0,0.0,0.0,0.0,0.0,4000.0
"Spital Riggisberg, Spital Netz Bern",Riggisberg,Eyweg 2,hco,2015,0.0,4000.0,0.0,0.0,0.0,0.0,4000.0
Swiss Transplantation Society (STS) c/o meetingcom Särl,Bern,Effingerstrasse 1,hco,2015,0.0,4000.0,0.0,0.0,0.0,0.0,4000.0
Swissendos Fribourg,Villars-sur-glâne,5 avenue Jean-Paul II,hco,2015,0.0,4000.0,0.0,0.0,0.0,0.0,4000.0
Tumor- und Brustzentrum ZeTuP,St. Gallen,Rorschacher Strasse 150,hco,2015,0.0,0.0,0.0,1201.0,2780.0,0.0,3981.0
Schweizerische Gesellschaft für Anästhesiepflege,Sursee,Bahnhofstrasse 7b,hco,2015,0.0,3840.0,0.0,0.0,0.0,0.0,3840.0
Spital Langenthal Spitalregion Oberaargau AG (SRO AG),Langenthal,St Urbanstrasse 67,hco,2015,0.0,3000.0,327.0,483.0,0.0,0.0,3810.0
Gesundheitszentrum Fricktal AG,Rheinfelden,Riburgerstrasse 12,hco,2015,0.0,3800.0,0.0,0.0,0.0,0.0,3800.0
Solothurner Spitäler,Dornach,Spitalweg 11,hco,2015,2500.0,1300.0,0.0,0.0,0.0,0.0,3800.0
Association Romande des Assistantes Médicales,St.-légier-la-chiesaz,Chemin du Lussy 18,hco,2015,2000.0,1800.0,0.0,0.0,0.0,0.0,3800.0
Associazione Discorsi Relazionali (DiRe),Lugano,Via Trevano 62,hco,2015,0.0,3800.0,0.0,0.0,0.0,0.0,3800.0
Integrierter Drogendienst IDD,Bern,Universitäre Psych. Dienste Bern Zieglerstrasse 7,hco,2015,0.0,3800.0,0.0,0.0,0.0,0.0,3800.0
SMGP Schweiz. Medizinische Gesellschaft für Phytotherapie,Luzern,Hirschmattstrasse 46,hco,2015,0.0,3800.0,0.0,0.0,0.0,0.0,3800.0
Verein Berner Haus-und Kinderärzlinnen VBKH + BIHAM,Steinhausen,Medidays - Sennweidstrasse 46,hco,2015,0.0,3800.0,0.0,0.0,0.0,0.0,3800.0
Hôpital de Cery,Prilly,Route de Cery,hco,2015,0.0,3780.0,0.0,0.0,0.0,0.0,3780.0
Pill Group AG,Pfäffikon Sz,Oberdorfstrasse 4,hco,2015,0.0,3780.0,0.0,0.0,0.0,0.0,3780.0
ICML,Bellinzona,OSPEDALE SAN GIOVANNIDEI LINFOMI NEL TICINO,hco,2015,0.0,0.0,3757.0,0.0,0.0,0.0,3757.0
Conress Davos/ Destination Davos Klosters,Platz,"Talstrasse 41, Davos Platz",hco,2015,0.0,3720.0,0.0,0.0,0.0,0.0,3720.0
Psychiatrische Dientste Aargau AG,Brugg AG,Zürcherstrasse 241,hco,2015,0.0,3704.0,0.0,0.0,0.0,0.0,3704.0
Cabinet Claeys Michel,Nyon,Rue du Vieux-Marche 10,hco,2015,3703.7,0.0,0.0,0.0,0.0,0.0,3703.7
Groupe du Nord Vaudois / S.V.M.,Yverdon-les-Bains,Orbe 27,hco,2015,0.0,3700.0,0.0,0.0,0.0,0.0,3700.0
Ärztenetzwerk Grauholz,Zollikofen,Lüfternweg 1,hco,2015,0.0,3664.0,0.0,0.0,0.0,0.0,3664.0
Qualitätszirkel  von Zedtwitz,St. Gallen,Schmiedgasse 21,hco,2015,0.0,3660.0,0.0,0.0,0.0,0.0,3660.0
ESPD Summerschool 2015 c/o MCI Suisse SA,Genève,Rue de Lyon 75,hco,2015,0.0,3630.0,0.0,0.0,0.0,0.0,3630.0
Fortbildungsgruppe Adler,Steckborn,Storchengasse 2,hco,2015,0.0,3600.0,0.0,0.0,0.0,0.0,3600.0
Schw. Arbeitsgr. für Kolo-Rekto-Proktologie,Lausanne,Rue des Bugnon 46,hco,2015,0.0,3600.0,0.0,0.0,0.0,0.0,3600.0
GSASA,Epaliges,Chemin de l'eglise 15,hco,2015,0.0,3600.0,0.0,0.0,0.0,0.0,3600.0
Rencontres Romandes de Dermatologie et Vénéréologie,Bern,Dalmazirain 11,hco,2015,0.0,3600.0,0.0,0.0,0.0,0.0,3600.0
Rencontres Romandes de Dermatologie et Vénéréologie,Plan-les-ouates,Route de Saint Julien 176,hco,2015,0.0,3600.0,0.0,0.0,0.0,0.0,3600.0
Société Suisse de Chirurgie plastique reconstructive et esthétique,Montreux,Avenue des Planches 15,hco,2015,0.0,3600.0,0.0,0.0,0.0,0.0,3600.0
Swiss MD-PhD Association (SMPA) C/o Atanas Todorov,Basel,Gempenstrasse 25,hco,2015,3586.0,0.0,0.0,0.0,0.0,0.0,3586.0
Réseau Delta,Genève,,hco,2015,3585.0,0.0,0.0,0.0,0.0,0.0,3585.0
Kopfwehzentrum Hirslanden,Zollikon,Forchstrasse 424,hco,2015,0.0,3580.0,0.0,0.0,0.0,0.0,3580.0
Schweizerische Gesellschaft für intensive dynamische Kurzpsychotherpie (GIK) atelier Psy&Psy,Bad Ragaz,Fläscherstrasse 37,hco,2015,0.0,3500.0,0.0,0.0,0.0,0.0,3500.0
Hausärztlicher Qualitätszirkel Oberthurgau,Amriswil,Hölzlistrasse 15,hco,2015,0.0,3500.0,0.0,0.0,0.0,0.0,3500.0
Ärzteverein Werdenberg/Sargans,Flums,Eichenstrasse 5,hco,2015,0.0,3500.0,0.0,0.0,0.0,0.0,3500.0
Ciinique Générale Beaulieu,Genève,Chemin de Beau-Soleil 20,hco,2015,0.0,3500.0,0.0,0.0,0.0,0.0,3500.0
Hirslanden Medical Center,Aarau,Rain 34,hco,2015,0.0,3500.0,0.0,0.0,0.0,0.0,3500.0
Hôpital du Valais,Sion,Vers-Saint-Ame 10,hco,2015,3500.0,0.0,0.0,0.0,0.0,0.0,3500.0
Arbeitsgemeinschaft für Gynäkologische Endoskopie,Lupsingen,Frau Marianne Bertschi Seltisbergerslrasse 16,hco,2015,0.0,3500.0,0.0,0.0,0.0,0.0,3500.0
Praxis  Gut André /  Bründler Robert,Luzern,Hertensteinstrasse 29,hco,2015,0.0,3500.0,0.0,0.0,0.0,0.0,3500.0
Regionalspital Surselva AG,Llanz,Spitalstrasse 6,hco,2015,0.0,3500.0,0.0,0.0,0.0,0.0,3500.0
SONGE,Genève,Chemin Beau-Soleil 22,hco,2015,0.0,1500.0,2000.0,0.0,0.0,0.0,3500.0
Ärztenetzwerk Oberes Emmental,Trubschachen,Bahnhofstrasse 15,hco,2015,0.0,3500.0,0.0,0.0,0.0,0.0,3500.0
Schweizerische Gesellschaft für Medizinische Onkol,Zürich,Bahnhofplatz 4,hco,2015,0.0,3500.0,0.0,0.0,0.0,0.0,3500.0
Centre Medical de Gland,Gland,Allöe du Communet 20,hco,2015,0.0,3500.0,0.0,0.0,0.0,0.0,3500.0
Centre Médical de Renens Avenue du 14 Avril 12 Renens VD,Renens Vd,Centre Médical de Renens Avenue du 14 Avril 12,hco,2015,0.0,3500.0,0.0,0.0,0.0,0.0,3500.0
"ECO, Gruppe Regionale ticinese di Ecocardiografia",Locarno,"c/o Dr. G. Fiori, Via Vallemaggia 10",hco,2015,0.0,3500.0,0.0,0.0,0.0,0.0,3500.0
Gruppo di qualità di Viganello,Pregassona,c/o Dr. R. Di Stefano e Dr. J P Lantin,hco,2015,0.0,3500.0,0.0,0.0,0.0,0.0,3500.0
HFR Tafers,Düdinqen,Bahnhofplatz 2A,hco,2015,0.0,3500.0,0.0,0.0,0.0,0.0,3500.0
SAOA - Swiss Association of Obstetric Anaesthesia,Lausanne,Rue du Bugnon 46,hco,2015,0.0,3500.0,0.0,0.0,0.0,0.0,3500.0
Société Suisse de Psychiatrie Biologique,Prilly,Route de Cery,hco,2015,0.0,3500.0,0.0,0.0,0.0,0.0,3500.0
Swiss Cancer Congress,Zürich,Bahnhofplatz 4,hco,2015,0.0,3500.0,0.0,0.0,0.0,0.0,3500.0
Swiss Transplantation Society (STS) c/o meetingcom Särl,Cheseaux-sur-lausanne,c/o meeling.com Särt PO Box 100 Witellikerstrasse 40,hco,2015,0.0,3500.0,0.0,0.0,0.0,0.0,3500.0
"Università della Svizzera Italiana, Senoforum",Lugano,Via Giuseppe Buffi 13,hco,2015,0.0,3500.0,0.0,0.0,0.0,0.0,3500.0
Ärztenetzwerk Bern,Küsnacht Zh,"Postfach, Küsnacht ZH",hco,2015,3500.0,0.0,0.0,0.0,0.0,0.0,3500.0
SGPP - Schweizerische Gesellschaft für Psychiatrie und Psychotherapie,Aarau,Bahnhofstrasse 55,hco,2015,0.0,3420.0,0.0,0.0,0.0,0.0,3420.0
Praxis Villiger & DiaMon AG - Aerztezentrum Täfernhof,Baden-dättwil,Mellingerstr. 207,hco,2015,0.0,1000.0,0.0,0.0,2400.0,0.0,3400.0
EBMT - Swiss Nurse Working Group,Winterthur,Espenstrasse 33,hco,2015,0.0,3000.0,0.0,0.0,400.0,0.0,3400.0
Spital Menziken Asana Gruppe AG,Menziken,Spitalstrasse 1,hco,2015,0.0,3300.0,0.0,0.0,0.0,0.0,3300.0
FONDATION RECHERCHE ET FORMATION DESG,Genève,52 BD SAINT-GEORGESL'ENSEIGNEMENT DU MALADE / DESG,hco,2015,3300.0,0.0,0.0,0.0,0.0,0.0,3300.0
Gruppo Medico Formazione,Tessin,Casella Postale 823,hco,2015,3300.0,0.0,0.0,0.0,0.0,0.0,3300.0
Velke GmbH,Meggen,Sportweg 10,hco,2015,0.0,3300.0,0.0,0.0,0.0,0.0,3300.0
VKBD Verein Kantonaler Bernischer Dermatologen,Bern,Laupenstrasse 8,hco,2015,0.0,3300.0,0.0,0.0,0.0,0.0,3300.0
GMFM Groupement des Médecins des Franches-Montagnes,Saignelégier,Place du 23 juin,hco,2015,1000.0,2250.0,0.0,0.0,0.0,0.0,3250.0
Fondation Romande pour la Recherche sur le Diabète,Genève,Chemin Malombré 10,hco,2015,0.0,3250.0,0.0,0.0,0.0,0.0,3250.0
Rehaklinik Zihlschlacht AG,Zihlschlacht,Hauptstrasse 2-4,hco,2015,0.0,0.0,0.0,0.0,3241.0,0.0,3241.0
European Academy of Paediatrics (EAP),Genève,Av. Louis-Casai 18,hco,2015,0.0,0.0,0.0,0.0,3240.88,0.0,3240.88
SeelandNet,Lyss,Bahnhofstrasse 15a,hco,2015,0.0,3240.0,0.0,0.0,0.0,0.0,3240.0
CAP Club Pharmaciens animateurs de Suisse,Nyon,Rue Juste-Oliver 16,hco,2015,0.0,3240.0,0.0,0.0,0.0,0.0,3240.0
Rheumapraxis Sursee,Sursee,Buchenstrasse 4,hco,2015,0.0,3240.0,0.0,0.0,0.0,0.0,3240.0
Praxis TUCARE,Dietikon,Heimstrasse 1,hco,2015,1800.0,163.0,0.0,0.0,1250.0,0.0,3213.0
Stadtspital Waid,Zürich,Tièchestrasse 99,hco,2015,0.0,0.0,707.25,2496.7,0.0,0.0,3203.95
Groupe d'intervention médical en montagne,Sion,c/o Dr. P Féraud,hco,2015,0.0,3200.0,0.0,0.0,0.0,0.0,3200.0
Kinderärzte Schweiz,Muttenz,Hauptstrasse 68,hco,2015,0.0,3180.0,0.0,0.0,0.0,0.0,3180.0
Hôpital Intercantonal de la Broye,Payerne,Hôpital Intercantonal de la Broye Avenue de la Colline 3,hco,2015,0.0,2000.0,442.0,711.75,0.0,0.0,3153.75
La ligue pulmonaire genevoise,Carouge GE,Av. Cardinal-Mermillod 42-44,hco,2015,0.0,3120.0,0.0,0.0,0.0,0.0,3120.0
Kollegium für Hausarztmedizin,Bern,Landhausweg 26,hco,2015,0.0,3056.0,0.0,0.0,0.0,0.0,3056.0
RFSM,Fribourg,Rue de Morat 8,hco,2015,0.0,3008.0,0.0,0.0,0.0,0.0,3008.0
Societä Ticinese di Psichiatria e Psicoterapia STPP,Coldrerio,Via Campagnola 112,hco,2015,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0
Ärztegesellschaft Gäu,Wolhusen,,hco,2015,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0
ARFMPP,Genève,7 rue Calvin,hco,2015,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0
IPW - Psychiatrie-Zentrum Hard,Embrach,"Römerweg 51, Embrach",hco,2015,0.0,2000.0,0.0,0.0,1000.0,0.0,3000.0
"Association par les Médecins, pour les Médecins",Martigny,Av. de la Gare 17,hco,2015,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0
Centre de Soins et de Santé communautaire,Sainte Croix,Rue des Rosiers 29,hco,2015,1500.0,1500.0,0.0,0.0,0.0,0.0,3000.0
FOSUMIS,Zug,Aegeristrasse 56,hco,2015,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0
Schweizerische Gesellschaft für Medizincontrolling SwissDRG,Bern,Haslerstrasse 21,hco,2015,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0
Diagene Gmbh,Reinach Bl,Kägenstrasse 17,hco,2015,0.0,0.0,0.0,0.0,3000.0,0.0,3000.0
palliative ZH & SH Spital Wattwil,Zürich,Arterstrasse 28,hco,2015,1500.0,1500.0,0.0,0.0,0.0,0.0,3000.0
Schweizerische Adipositas-Stiftung SAPS,Zürich,Baumackerstrasse 42,hco,2015,3000.0,0.0,0.0,0.0,0.0,0.0,3000.0
University Hospital Berne,Bern,Freiburgstrasse 8,hco,2015,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0
Vascular International School AG,Fuerigen,Schiltweid 4,hco,2015,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0
Schweizerische Gesellschaft für Physikalische Medizin und Rehabilitation,Zürich,Stadelhoferstrasse 42,hco,2015,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0
GCV,Lausanne,Avenue de Rumine 24,hco,2015,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0
Gehirn- und Traumastiftung Graubünden/Sch weiz,Chur,Poststrasse 22,hco,2015,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0
Psicosomatica e Psicosociale,Cadro,Via Reali,hco,2015,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0
Kongress Herzrhythmus-Störungen Lenzburg,Aarau,,hco,2015,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0
Operationszentrum Burgdorf AG,Burgdorf,Farbweg 9,hco,2015,800.0,2200.0,0.0,0.0,0.0,0.0,3000.0
Psychiatrische Klinik Wil,Wil SG,"Zürcherstrasse 30, Wil SG",hco,2015,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0
Swiss Rhinology Teaching Center GmbH,Zürich,c/o ORL-Zentrum - Klinik Hirslanden - Witellikerstrasse 40,hco,2015,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0
Schweizerische Gesellschaft für Intensive Dynamische Kurzpsychotherapie,Zürich,Fläscherstrasse 37,hco,2015,3000.0,0.0,0.0,0.0,0.0,0.0,3000.0
Alters- und Pflegeheim Allmend,Bad Ragaz,Fläscherstrasse 12,hco,2015,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0
Assoc. Rencontres cardiologiques,Petit-lancy,Chemin de la Caroline 2,hco,2015,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0
Association suisse Apprendre à vivre avec le cancer,Marly,Impasse du Chemin Fleuri,hco,2015,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0
DOXnet,Bern,Bösingenstrasse 16,hco,2015,3000.0,0.0,0.0,0.0,0.0,0.0,3000.0
FLAVA (Fondation Latine des Voies Aériennes),Lausanne,c/o CHUV Lausanne,hco,2015,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0
Forum Suchtmedizin Innerschweiz,Zug,Metzgergasse 22,hco,2015,3000.0,0.0,0.0,0.0,0.0,0.0,3000.0
Gesellschaftsverein Schweizerischer Amts- und Spitalapotheker,Biel/Bienne,Kontrollstrasse 28,hco,2015,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0
"Gruppenpraxis Basel, Föhrenstr. 2/Koechlln/Spoendlin",Basel,Föhrenstrasse 2,hco,2015,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0
Hôpitaux unlversit. de Genève Divers,Genève,Chemin Venel,hco,2015,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0
Palliative Zentralsc Hweiz,Rickenbach,Chappelweid 15,hco,2015,3000.0,0.0,0.0,0.0,0.0,0.0,3000.0
Privatklinik Hohenegg,Meilen,Postfach 555,hco,2015,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0
